,Time,FRET,Error,Enzyme,Replicate,RNA
366,1588.069053,0.082453672,0,1.00E-05,3,1.00E-07
367,1710.228211,0.092022549,0,1.00E-05,3,1.00E-07
368,1832.387368,0.071396534,0,1.00E-05,3,1.00E-07
369,0,0.882309547,0,1.00E-05,4,1.00E-07
370,122.1591579,0.608643247,0,1.00E-05,4,1.00E-07
371,244.3183158,0.401899318,0,1.00E-05,4,1.00E-07
372,366.4774737,0.218720754,0,1.00E-05,4,1.00E-07
373,488.6366316,0.111485499,0,1.00E-05,4,1.00E-07
374,610.7957895,0.07709799,0,1.00E-05,4,1.00E-07
375,732.9549474,0.064615758,0,1.00E-05,4,1.00E-07
376,855.1141053,0.073114347,0,1.00E-05,4,1.00E-07
377,977.2732632,0.065985808,0,1.00E-05,4,1.00E-07
378,1099.432421,0.08618684,0,1.00E-05,4,1.00E-07
379,1221.591579,0.086127902,0,1.00E-05,4,1.00E-07
380,1343.750737,0.092872085,0,1.00E-05,4,1.00E-07
381,1465.909895,0.081455291,0,1.00E-05,4,1.00E-07
382,1588.069053,0.973962816,0,1.00E-05,4,1.00E-07
383,1710.228211,0.10060164,0,1.00E-05,4,1.00E-07
384,1832.387368,0.070255686,0,1.00E-05,4,1.00E-07
