,Time,FRET,Error,Enzyme,Replicate,RNA
206,728.6366316,0.102157159,0,5.00E-06,1,1.00E-07
207,728.6366316,0.123156017,0,5.00E-06,1,1.00E-07
208,728.6366316,0.122819667,0,5.00E-06,1,1.00E-07
209,728.6366316,0.095549188,0,5.00E-06,1,1.00E-07
210,910.7957895,0.050388376,0,5.00E-06,1,1.00E-07
211,910.7957895,0.048552052,0,5.00E-06,1,1.00E-07
212,910.7957895,0.084118287,0,5.00E-06,1,1.00E-07
213,910.7957895,0.033423963,0,5.00E-06,1,1.00E-07
214,1092.954947,0.032711863,0,5.00E-06,1,1.00E-07
215,1092.954947,0.044912761,0,5.00E-06,1,1.00E-07
216,1092.954947,0.066316798,0,5.00E-06,1,1.00E-07
217,1092.954947,0.011447951,0,5.00E-06,1,1.00E-07
218,1275.114105,0.031696486,0,5.00E-06,1,1.00E-07
219,1275.114105,0.02866806,0,5.00E-06,1,1.00E-07
220,1275.114105,0.020686572,0,5.00E-06,1,1.00E-07
221,1275.114105,0.005986568,0,5.00E-06,1,1.00E-07
222,1457.273263,0.042457149,0,5.00E-06,1,1.00E-07
223,1457.273263,0.020655661,0,5.00E-06,1,1.00E-07
224,1457.273263,0.035739336,0,5.00E-06,1,1.00E-07
225,1457.273263,0.007708992,0,5.00E-06,1,1.00E-07
226,1639.432421,0.02977381,0,5.00E-06,1,1.00E-07
227,1639.432421,0.047291678,0,5.00E-06,1,1.00E-07
228,1639.432421,0.043857655,0,5.00E-06,1,1.00E-07
229,1639.432421,0.031322387,0,5.00E-06,1,1.00E-07
230,1821.591579,0.035080914,0,5.00E-06,1,1.00E-07
231,1821.591579,0.04721654,0,5.00E-06,1,1.00E-07
232,1821.591579,0.071522965,0,5.00E-06,1,1.00E-07
233,1821.591579,0.025009491,0,5.00E-06,1,1.00E-07
234,2003.750737,0.044499185,0,5.00E-06,1,1.00E-07
235,2003.750737,0.040888062,0,5.00E-06,1,1.00E-07
236,2003.750737,0.058014192,0,5.00E-06,1,1.00E-07
237,2003.750737,0.013793723,0,5.00E-06,1,1.00E-07
238,2185.909895,0.03635519,0,5.00E-06,1,1.00E-07
239,2185.909895,0.037306958,0,5.00E-06,1,1.00E-07
240,2185.909895,0.076389368,0,5.00E-06,1,1.00E-07
241,2185.909895,0.017886506,0,5.00E-06,1,1.00E-07
242,2368.069053,0.044975747,0,5.00E-06,1,1.00E-07
243,2368.069053,0.030476675,0,5.00E-06,1,1.00E-07
244,2368.069053,0.038830616,0,5.00E-06,1,1.00E-07
245,2368.069053,0.010095066,0,5.00E-06,1,1.00E-07
246,2550.228211,0.039214982,0,5.00E-06,1,1.00E-07
247,2550.228211,0.018956441,0,5.00E-06,1,1.00E-07
248,2550.228211,0.043799568,0,5.00E-06,1,1.00E-07
249,2550.228211,0.014450577,0,5.00E-06,1,1.00E-07
250,2732.387368,0.022520677,0,5.00E-06,1,1.00E-07
251,2732.387368,0.022742433,0,5.00E-06,1,1.00E-07
252,2732.387368,0.038222273,0,5.00E-06,1,1.00E-07
253,2732.387368,0.00236735,0,5.00E-06,1,1.00E-07
254,0,0.931871419,0,7.00E-06,1,1.00E-07
255,0,0.94855075,0,7.00E-06,1,1.00E-07
256,0,0.84291163,0,7.00E-06,1,1.00E-07
257,0,0.858734482,0,7.00E-06,1,1.00E-07
258,122.1591579,0.680581561,0,7.00E-06,1,1.00E-07
259,122.1591579,0.668786411,0,7.00E-06,1,1.00E-07
260,122.1591579,0.676361905,0,7.00E-06,1,1.00E-07
261,122.1591579,0.668055662,0,7.00E-06,1,1.00E-07
262,244.3183158,0.479482711,0,7.00E-06,1,1.00E-07
263,244.3183158,0.530387622,0,7.00E-06,1,1.00E-07
264,244.3183158,0.483856558,0,7.00E-06,1,1.00E-07
265,244.3183158,0.48402756,0,7.00E-06,1,1.00E-07
266,366.4774737,0.329755557,0,7.00E-06,1,1.00E-07
267,366.4774737,0.380263148,0,7.00E-06,1,1.00E-07
268,366.4774737,0.292097139,0,7.00E-06,1,1.00E-07
269,366.4774737,0.279698396,0,7.00E-06,1,1.00E-07
270,488.6366316,0.191151894,0,7.00E-06,1,1.00E-07
271,488.6366316,0.235373789,0,7.00E-06,1,1.00E-07
272,488.6366316,0.16817497,0,7.00E-06,1,1.00E-07
273,488.6366316,0.126890868,0,7.00E-06,1,1.00E-07
274,610.7957895,0.127771854,0,7.00E-06,1,1.00E-07
275,610.7957895,0.109392942,0,7.00E-06,1,1.00E-07
276,610.7957895,0.098004783,0,7.00E-06,1,1.00E-07
277,610.7957895,0.082530932,0,7.00E-06,1,1.00E-07
